
Host: RishiLaptop

Timers On : Wed Oct 15 18:52:45 2025
Timers Off: Wed Oct 15 18:55:14 2025

Wall Time:      148.48 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
                                                       Time (seconds)
Module                                       User      System        Wall        Calls

--------------------------------------------------------------------------------------

**************************************************************************************

Host: RishiLaptop

Timers On : Sat Nov 15 22:14:27 2025
Timers Off: Sat Nov 15 22:15:52 2025

Wall Time:       85.63 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls

--------------------------------------------------------------------------------------

**************************************************************************************

Host: RishiLaptop

Timers On : Sat Nov 15 22:18:31 2025
Timers Off: Sat Nov 15 22:19:53 2025

Wall Time:       81.91 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls

--------------------------------------------------------------------------------------

**************************************************************************************

Host: RishiLaptop

Timers On : Sat Nov 15 22:20:55 2025
Timers Off: Sat Nov 15 22:35:00 2025

Wall Time:      845.55 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls

--------------------------------------------------------------------------------------

**************************************************************************************

Host: RishiLaptop

Timers On : Sat Nov 15 22:37:00 2025
Timers Off: Sat Nov 15 22:37:03 2025

Wall Time:        3.13 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls

--------------------------------------------------------------------------------------

**************************************************************************************

Host: RishiLaptop

Timers On : Sat Nov 15 22:37:43 2025
Timers Off: Sat Nov 15 22:37:59 2025

Wall Time:       16.11 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls

--------------------------------------------------------------------------------------

**************************************************************************************

Host: RishiLaptop

Timers On : Sat Nov 15 22:40:01 2025
Timers Off: Sat Nov 15 22:40:46 2025

Wall Time:       44.98 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls

--------------------------------------------------------------------------------------

**************************************************************************************
